ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCDCIO22N000002587,무장애장소,무장애장소_실내,한국학생점자도서관,11,서울특별시,11110,종로구,1111010100,,1.11103E+11,서울특별시 종로구 자하문로 131-1(청운동),서울특별시 종로구 청운동 40-3 효명빌딩,"131-1 Jahamun-ro, Jongno-gu, Seoul",1111010100,효명빌딩,1.11101E+24,02-880-0610,03031,,37.5874314,126.9690452,공공데이터,,20230207,20230207
KCDCIO22N000002588,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002589,무장애장소,무장애장소_실내,한국시각장애인연합회 서울지부 서대문구지회,11,서울특별시,11410,서대문구,1141011000,,1.14103E+11,서울특별시 서대문구 북아현로 26-10(북아현동),서울특별시 서대문구 북아현동 129-15,"26-10 Bugahyeon-ro, Seodaemun-gu, Seoul",1141011000,,1.14101E+24,,03756,,37.5598031,126.9569554,공공데이터,,20230207,20230207
KCDCIO22N000002590,무장애장소,무장애장소_실내,영광시각장애인 모바일점자도서관,11,서울특별시,11410,서대문구,1141011100,,1.14103E+11,서울특별시 서대문구 세검정로 78-19(홍제동),서울특별시 서대문구 홍제동 279-30,"78-19 Segeomjeong-ro, Seodaemun-gu, Seoul",1141011100,,1.14101E+24,02-393-4568,03618,,37.5951874,126.9490268,공공데이터,,20230207,20230207
KCDCIO22N000002591,무장애장소,무장애장소_실내,한국학생점자도서관,11,서울특별시,11110,종로구,1111010100,,1.11103E+11,서울특별시 종로구 자하문로 131-1(청운동),서울특별시 종로구 청운동 40-3 효명빌딩,"131-1 Jahamun-ro, Jongno-gu, Seoul",1111010100,효명빌딩,1.11101E+24,02-880-0610,03031,,37.5874314,126.9690452,공공데이터,,20230207,20230207
KCDCIO22N000002592,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002593,무장애장소,무장애장소_실내,성북시각장애인복지관 성북점자도서관,11,서울특별시,11290,성북구,1129011900,,1.12904E+11,서울특별시 성북구 동소문로25가길 20(동선동4가),서울특별시 성북구 동선동4가 279-1 성북시각장애인복지관,"20 Dongsomun-ro 25ga-gil, Seongbuk-gu, Seoul",1129011900,성북시각장애인복지관,1.12901E+24,,02829,,37.5953663,127.0191863,공공데이터,,20230207,20230207
KCDCIO22N000002594,무장애장소,무장애장소_실내,한국시각장애인연합회 서울지부 서대문구지회,11,서울특별시,11410,서대문구,1141011000,,1.14103E+11,서울특별시 서대문구 북아현로 26-10(북아현동),서울특별시 서대문구 북아현동 129-15,"26-10 Bugahyeon-ro, Seodaemun-gu, Seoul",1141011000,,1.14101E+24,,03756,,37.5598031,126.9569554,공공데이터,,20230207,20230207
KCDCIO22N000002595,무장애장소,무장애장소_실내,영광시각장애인 모바일점자도서관,11,서울특별시,11410,서대문구,1141011100,,1.14103E+11,서울특별시 서대문구 세검정로 78-19(홍제동),서울특별시 서대문구 홍제동 279-30,"78-19 Segeomjeong-ro, Seodaemun-gu, Seoul",1141011100,,1.14101E+24,02-393-4568,03618,,37.5951874,126.9490268,공공데이터,,20230207,20230207
KCDCIO22N000002596,무장애장소,무장애장소_실내,강서점자도서관,11,서울특별시,11500,강서구,1150010500,,1.15002E+11,서울특별시 강서구 공항대로 206(마곡동),서울특별시 강서구 마곡동 800 나인스퀘어,"206 Gonghang-daero, Gangseo-gu, Seoul",1150010500,나인스퀘어,1.15001E+24,02-2661-2280,07806,,37.5588925,126.8302730,공공데이터,,20230207,20230207
KCDCIO22N000002597,무장애장소,무장애장소_실내,한국학생점자도서관,11,서울특별시,11110,종로구,1111010100,,1.11103E+11,서울특별시 종로구 자하문로 131-1(청운동),서울특별시 종로구 청운동 40-3 효명빌딩,"131-1 Jahamun-ro, Jongno-gu, Seoul",1111010100,효명빌딩,1.11101E+24,02-880-0610,03031,,37.5874314,126.9690452,공공데이터,,20230207,20230207
KCDCIO22N000002598,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002599,무장애장소,무장애장소_실내,한국시각장애인연합회 서울지부 서대문구지회,11,서울특별시,11410,서대문구,1141011000,,1.14103E+11,서울특별시 서대문구 북아현로 26-10(북아현동),서울특별시 서대문구 북아현동 129-15,"26-10 Bugahyeon-ro, Seodaemun-gu, Seoul",1141011000,,1.14101E+24,,03756,,37.5598031,126.9569554,공공데이터,,20230207,20230207
KCDCIO22N000002600,무장애장소,무장애장소_실내,강서점자도서관,11,서울특별시,11500,강서구,1150010500,,1.15002E+11,서울특별시 강서구 공항대로 206(마곡동),서울특별시 강서구 마곡동 800 나인스퀘어,"206 Gonghang-daero, Gangseo-gu, Seoul",1150010500,나인스퀘어,1.15001E+24,02-2661-2280,07806,,37.5588925,126.8302730,공공데이터,,20230207,20230207
KCDCIO22N000002601,무장애장소,무장애장소_실내,실로암점자도서관,11,서울특별시,11620,관악구,1162010100,,1.16202E+11,서울특별시 관악구 남부순환로 1717(봉천동),서울특별시 관악구 봉천동 931-7 실로암시각장애인복지관,"1717 Nambusunhwan-ro, Gwanak-gu, Seoul",1162010100,실로암시각장애인복지관,1.16201E+24,,08757,,37.4829480,126.9411254,공공데이터,,20230207,20230207
KCDCIO22N000002602,무장애장소,무장애장소_실내,부천점자도서관,41,경기도,41190,부천시,4119010200,,4.11904E+11,경기도 부천시 부천로66번길 51(심곡동),경기도 부천시 심곡동 153-6,"51 Bucheon-ro 66beon-gil, Bucheon-si, Gyeonggi-do",4119010200,,4.11951E+24,032-652-9963,14638,,37.4885393,126.7862482,공공데이터,,20230207,20230207
KCDCIO22N000002603,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002604,무장애장소,무장애장소_실내,강서점자도서관,11,서울특별시,11500,강서구,1150010500,,1.15002E+11,서울특별시 강서구 공항대로 206(마곡동),서울특별시 강서구 마곡동 800 나인스퀘어,"206 Gonghang-daero, Gangseo-gu, Seoul",1150010500,나인스퀘어,1.15001E+24,02-2661-2280,07806,,37.5588925,126.8302730,공공데이터,,20230207,20230207
KCDCIO22N000002605,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002606,무장애장소,무장애장소_실내,강서점자도서관,11,서울특별시,11500,강서구,1150010500,,1.15002E+11,서울특별시 강서구 공항대로 206(마곡동),서울특별시 강서구 마곡동 800 나인스퀘어,"206 Gonghang-daero, Gangseo-gu, Seoul",1150010500,나인스퀘어,1.15001E+24,02-2661-2280,07806,,37.5588925,126.8302730,공공데이터,,20230207,20230207
KCDCIO22N000002607,무장애장소,무장애장소_실내,실로암점자도서관,11,서울특별시,11620,관악구,1162010100,,1.16202E+11,서울특별시 관악구 남부순환로 1717(봉천동),서울특별시 관악구 봉천동 931-7 실로암시각장애인복지관,"1717 Nambusunhwan-ro, Gwanak-gu, Seoul",1162010100,실로암시각장애인복지관,1.16201E+24,,08757,,37.4829480,126.9411254,공공데이터,,20230207,20230207
KCDCIO22N000002608,무장애장소,무장애장소_실내,마포점자도서실,11,서울특별시,11440,마포구,1144012500,,1.14403E+11,서울특별시 마포구 월드컵로 213(성산동),서울특별시 마포구 성산동 595-1,"213 World Cup-ro, Mapo-gu, Seoul",1144012500,,1.14401E+24,02-338-0180,03953,,37.5654230,126.9007711,공공데이터,,20230207,20230207
KCDCIO22N000002609,무장애장소,무장애장소_실내,한국시각장애인연합회 서울지부 서대문구지회,11,서울특별시,11410,서대문구,1141011000,,1.14103E+11,서울특별시 서대문구 북아현로 26-10(북아현동),서울특별시 서대문구 북아현동 129-15,"26-10 Bugahyeon-ro, Seodaemun-gu, Seoul",1141011000,,1.14101E+24,,03756,,37.5598031,126.9569554,공공데이터,,20230207,20230207
KCDCIO22N000002610,무장애장소,무장애장소_실내,실로암점자도서관,11,서울특별시,11620,관악구,1162010100,,1.16202E+11,서울특별시 관악구 남부순환로 1717(봉천동),서울특별시 관악구 봉천동 931-7 실로암시각장애인복지관,"1717 Nambusunhwan-ro, Gwanak-gu, Seoul",1162010100,실로암시각장애인복지관,1.16201E+24,,08757,,37.4829480,126.9411254,공공데이터,,20230207,20230207
KCDCIO22N000002611,무장애장소,무장애장소_실내,실로암점자도서관,11,서울특별시,11620,관악구,1162010100,,1.16202E+11,서울특별시 관악구 남부순환로 1717(봉천동),서울특별시 관악구 봉천동 931-7 실로암시각장애인복지관,"1717 Nambusunhwan-ro, Gwanak-gu, Seoul",1162010100,실로암시각장애인복지관,1.16201E+24,,08757,,37.4829480,126.9411254,공공데이터,,20230207,20230207
KCDCIO22N000002612,무장애장소,무장애장소_실내,하상점자도서관,11,서울특별시,11680,강남구,1168010300,,1.16803E+11,서울특별시 강남구 개포로 613(개포동),서울특별시 강남구 개포동 12-5 하상장애인복지관,"613 Gaepo-ro, Gangnam-gu, Seoul",1168010300,하상장애인복지관,1.16801E+24,,06335,,37.4925831,127.0751700,공공데이터,,20230207,20230207
KCDCIO22N000002613,무장애장소,무장애장소_실내,하상점자도서관,11,서울특별시,11680,강남구,1168010300,,1.16803E+11,서울특별시 강남구 개포로 613(개포동),서울특별시 강남구 개포동 12-5 하상장애인복지관,"613 Gaepo-ro, Gangnam-gu, Seoul",1168010300,하상장애인복지관,1.16801E+24,,06335,,37.4925831,127.0751700,공공데이터,,20230207,20230207
KCDCIO22N000002614,무장애장소,무장애장소_실내,하상점자도서관,11,서울특별시,11680,강남구,1168010300,,1.16803E+11,서울특별시 강남구 개포로 613(개포동),서울특별시 강남구 개포동 12-5 하상장애인복지관,"613 Gaepo-ro, Gangnam-gu, Seoul",1168010300,하상장애인복지관,1.16801E+24,,06335,,37.4925831,127.0751700,공공데이터,,20230207,20230207
KCDCIO22N000002615,무장애장소,무장애장소_실내,한국점자도서관,11,서울특별시,11740,강동구,1174010700,,1.17404E+11,서울특별시 강동구 상암로4가길 32(암사동),서울특별시 강동구 암사동 510-23 암사2동새마을문고,"32 Sangam-ro 4ga-gil, Gangdong-gu, Seoul",1174010700,암사2동새마을문고,1.17401E+24,02-3426-7411,05242,,37.5507530,127.1248722,공공데이터,,20230207,20230207
KCDCIO22N000002616,무장애장소,무장애장소_실내,한국시각장애인복지재단 점자도서관,11,서울특별시,11740,강동구,1174010300,,1.17403E+11,서울특별시 강동구 구천면로 645(상일동),서울특별시 강동구 상일동 126 한국시각장애인복지관,"645 Gucheonmyeon-ro, Gangdong-gu, Seoul",1174010300,한국시각장애인복지관,1.17401E+24,02-440-5200,05275,,37.5511915,127.1692479,공공데이터,,20230207,20230207
KCDCIO22N000002617,무장애장소,무장애장소_실내,한국시각장애인복지관,11,서울특별시,11740,강동구,1174010300,,1.17403E+11,서울특별시 강동구 구천면로 645(상일동),서울특별시 강동구 상일동 126 한국시각장애인복지관,"645 Gucheonmyeon-ro, Gangdong-gu, Seoul",1174010300,한국시각장애인복지관,1.17401E+24,02-440-5200,05275,,37.5511825,127.1692422,공공데이터,,20230207,20230207
KCDCIO22N000002618,무장애장소,무장애장소_실내,한국점자도서관,11,서울특별시,11740,강동구,1174010700,,1.17404E+11,서울특별시 강동구 상암로4가길 32(암사동),서울특별시 강동구 암사동 510-23 암사2동새마을문고,"32 Sangam-ro 4ga-gil, Gangdong-gu, Seoul",1174010700,암사2동새마을문고,1.17401E+24,02-3426-7411,05242,,37.5507530,127.1248722,공공데이터,,20230207,20230207
KCDCIO22N000002619,무장애장소,무장애장소_실내,하상점자도서관,11,서울특별시,11680,강남구,1168010300,,1.16803E+11,서울특별시 강남구 개포로 613(개포동),서울특별시 강남구 개포동 12-5 하상장애인복지관,"613 Gaepo-ro, Gangnam-gu, Seoul",1168010300,하상장애인복지관,1.16801E+24,,06335,,37.4925831,127.0751700,공공데이터,,20230207,20230207
KCDCIO22N000002620,무장애장소,무장애장소_실내,한국시각장애인복지재단 점자도서관,11,서울특별시,11740,강동구,1174010300,,1.17403E+11,서울특별시 강동구 구천면로 645(상일동),서울특별시 강동구 상일동 126 한국시각장애인복지관,"645 Gucheonmyeon-ro, Gangdong-gu, Seoul",1174010300,한국시각장애인복지관,1.17401E+24,02-440-5200,05275,,37.5511915,127.1692479,공공데이터,,20230207,20230207
KCDCIO22N000002621,무장애장소,무장애장소_실내,한국시각장애인복지관,11,서울특별시,11740,강동구,1174010300,,1.17403E+11,서울특별시 강동구 구천면로 645(상일동),서울특별시 강동구 상일동 126 한국시각장애인복지관,"645 Gucheonmyeon-ro, Gangdong-gu, Seoul",1174010300,한국시각장애인복지관,1.17401E+24,02-440-5200,05275,,37.5511825,127.1692422,공공데이터,,20230207,20230207
KCDCIO22N000002622,무장애장소,무장애장소_실내,인천송암점자도서관,28,인천광역시,28177,미추홀구,2817710300,,2.81774E+11,인천광역시 미추홀구 한나루로357번길 105-19(학익동),인천광역시 미추홀구 학익동 709-1 시각장애인복지관,"105-19 Hannaru-ro 357beon-gil, Michuhol-gu, Incheon",2817710300,시각장애인복지관,2.81701E+24,032-876-3504,22206,,37.4381220,126.6561704,공공데이터,,20230207,20230207
KCDCIO22N000002623,무장애장소,무장애장소_실내,대전점자도서관,30,대전광역시,30140,중구,3014011600,,3.01403E+11,대전광역시 중구 서문로 10(문화동),대전광역시 중구 문화동 145-3 한밭도서관,"10 Seomun-ro, Jung-gu, Daejeon",3014011600,한밭도서관,3.01401E+24,042-252-0055,35020,,36.3092887,127.4091547,공공데이터,,20230207,20230207
KCDCIO22N000002624,무장애장소,무장애장소_실내,대구점자도서관,27,대구광역시,27290,달서구,2729012200,,2.72903E+11,대구광역시 달서구 월배로 414(송현동),대구광역시 달서구 송현동 220-1,"414 Wolbae-ro, Dalseo-gu, Daegu",2729012200,,2.72901E+24,053-256-8877,42818,,35.8310089,128.5520993,공공데이터,,20230207,20230207
KCDCIO22N000002625,무장애장소,무장애장소_실내,달구벌점자도서관,27,대구광역시,27290,달서구,2729011100,,2.72904E+11,대구광역시 달서구 달구벌대로291길 100(용산동),대구광역시 달서구 용산동 230-17,"100 Dalgubeol-daero 291-gil, Dalseo-gu, Daegu",2729011100,,2.72901E+24,053-526-9080,42635,,35.8537602,128.5248740,공공데이터,,20230207,20230207
KCDCIO22N000002626,무장애장소,무장애장소_실내,대구대학교 점자도서관,47,경상북도,47290,경산시,4729025329,내리리,4.72903E+11,경상북도 경산시 진량읍 대구대로 201,경상북도 경산시 진량읍 내리리 15 대구대학교경산캠퍼스,"201 Daegudae-ro, Jillyang-eup, Gyeongsan-si, Gyeongsangbuk-do",4729025329,대구대학교경산캠퍼스,4.72903E+24,053-850-5482,38453,,35.9013357,128.8443040,공공데이터,,20230207,20230207
KCDCIO22N000002627,무장애장소,무장애장소_실내,광주광역시립점자도서관,29,광주광역시,29155,남구,2915510100,,2.91554E+11,광주광역시 남구 천변좌로370번길 3(사동),광주광역시 남구 사동 4-3,"3 Cheonbyeonjwa-ro 370beon-gil, Nam-gu, Gwangju",2915510100,,2.91551E+24,062-672-9534,61639,,35.1453606,126.9121770,공공데이터,,20230207,20230207
